기준 일자,정류소 명,정류소 번호,정류소아이디,권역,엑스좌표,위도,와이좌표,경도
2021-07-23,동암국민주택,40015,166000015,부평구,173030.4239,126.6959069,441159.1081,37.4722175
2021-07-23,동암남광장입구,39432,165000432,남동구,173669.8917,126.7031563,440585.6321,37.46706901
2021-07-23,동암남부역,40034,166000034,부평구,173736.1537,126.70389,441014.8423,37.47093805
2021-07-23,동암남부역,40797,166000797,부평구,173680.9781,126.7032687,440948.3791,37.47033765
2021-07-23,동암남부역,40862,166000862,부평구,173699.9445,126.7034788,441067.0935,37.47140779
2021-07-23,동암남부역,40861,166000861,부평구,173679.6374,126.7032492,441067.5349,37.47141119
2021-07-23,동암마트,40039,166000039,부평구,173459.2786,126.7007522,441233.1475,37.47289703
2021-07-23,동암사거리,40001,166000001,남동구,173460.5258,126.7007857,440696.7193,37.4680639
2021-07-23,동암사거리,40003,166000003,부평구,173491.3484,126.7011332,440723.1142,37.4683026
2021-07-23,동암역,40013,166000013,부평구,173509.84,126.7013337,440959.5564,37.47043345
2021-07-23,동암역,40800,166000800,부평구,173547.3776,126.7017546,441052.7104,37.47127384
2021-07-23,동암역,40035,166000035,부평구,173464.6051,126.7008164,441123.7545,37.47191156
2021-07-23,동암역입구,40037,166000037,부평구,174045.9182,126.7073933,440968.632,37.47053046
2021-07-23,동양덱스빌아파트,70143,224000143,코드정보 없음,180502.1252,126.7806318,431325.0629,37.3838007
2021-07-23,동양덱스빌아파트,70079,224000079,코드정보 없음,180530.0959,126.7809474,431335.0633,37.3838914
2021-07-23,동양도서관,41522,167000522,계양구,178527.761,126.7577596,451139.419,37.56228328
2021-07-23,동양도서관(휴먼빌아파트),41523,167000523,계양구,178497.5513,126.757417,451163.7181,37.56250151
2021-07-23,동양동주유소,41642,167000642,계양구,179664.22,126.7706202,451211.7822,37.56296112
2021-07-23,동양동주유소,41643,167000643,계양구,179640.0962,126.7703473,451209.9615,37.56294418
2021-07-23,동양미래대학구로성심병원,26010,116000010,코드정보 없음,188328.6901,126.8687952,444477.3912,37.50243589
2021-07-23,동양미래대학구로성심병원,26017,116000017,코드정보 없음,188200.0022,126.8673407,444424.1666,37.50195469
2021-07-23,동양쇼핑,63003,218000003,코드정보 없음,185734.6456,126.8391143,462090.3259,37.66108877
2021-07-23,동양쇼핑,63004,218000004,코드정보 없음,185676.5624,126.8384567,462055.8907,37.66077761
2021-07-23,동양엔파트,42825,168000825,서구,168622.5694,126.6457922,447856.4195,37.53241964
2021-07-23,동양엔파트,42837,168000837,서구,168450.2894,126.6438559,447559.2421,37.52973625
2021-07-23,동양엔파트,42986,168000986,서구,166603.8276,126.6229897,447054.2613,37.5251214
2021-07-23,동양엔파트,42820,168000820,서구,168459.6973,126.6439606,447600.4019,37.53010742
2021-07-23,동양자이입구,41554,167000554,계양구,178342.8909,126.7556643,451237.6004,37.56316354
2021-07-23,동양자이입구,41555,167000555,계양구,178354.3837,126.7557945,451233.3317,37.56312535
2021-07-23,동양장사거리,37301,163000301,미추홀구,172682.8569,126.6920675,438744.646,37.45045318
2021-07-23,동양주공1.2단지,41372,167000372,계양구,178325.8474,126.7554855,450760.5495,37.558865
2021-07-23,동양주공1.2단지,41373,167000373,계양구,178324.1463,126.755467,450736.5932,37.55864912
2021-07-23,동양지구1단지정문,41524,167000524,계양구,178430.1234,126.7566543,451148.6967,37.56236459
2021-07-23,동양지구1단지정문,41521,167000521,계양구,178410.1234,126.7564281,451141.6967,37.56230105
2021-07-23,동양지구입구,41445,167000445,계양구,177997.5116,126.7517703,450734.4217,37.55862179
2021-07-23,동양지구입구,41446,167000446,계양구,177971.8755,126.7514808,450712.9149,37.55842741
2021-07-23,동양하드웨어,39095,165000095,남동구,173138.6488,126.6973552,434996.8216,37.41669879
2021-07-23,동양하이테크,42966,168000966,서구,168613.3883,126.6456021,449872.0134,37.55057932
2021-07-23,동우아파트,42257,168000257,서구,171387.5128,126.6770836,447599.8832,37.53019838
2021-07-23,동원시스템.성미전자,53018,208000018,코드정보 없음,190299.974,126.8912273,434020.9279,37.40824567
2021-07-23,동원아파트,37376,163000376,미추홀구,170954.2008,126.6724719,440256.7887,37.46402468
2021-07-23,동원아파트,37379,163000379,미추홀구,170957.3855,126.6725069,440280.9611,37.46424257
2021-07-23,동인천,35188,161000188,중구,167391.9996,126.6321546,441450.0081,37.47465643
2021-07-23,동인천(우리은행앞),35517,161000517,중구,167282.5928,126.6309087,441654.3391,37.47649355
2021-07-23,동인천동행정복지센터,35805,161000805,중구,,0,,0
2021-07-23,동인천동행정복지센터,35795,161000795,중구,,0,,0
2021-07-23,동인천역,35192,161000192,중구,167275.1092,126.6308265,441599.7446,37.4760014
2021-07-23,동인천역,35187,161000187,중구,167274.6393,126.6308284,441437.448,37.47453912
2021-07-23,동인천역,35191,161000191,중구,167304.8352,126.631163,441590.571,37.4759198
2021-07-23,동인천역,35185,161000185,중구,167239.7688,126.6304346,441429.3379,37.47446481
2021-07-23,동인천역북광장,36137,162000137,동구,167418.7655,126.6324478,441662.0756,37.47656807
2021-07-23,동인천역북광장,36136,162000136,동구,167437.5515,126.6326622,441615.9647,37.47615329
2021-07-23,동인천역북광장,36134,162000134,동구,167535.0146,126.6337501,441930.9769,37.47899493
2021-07-23,동인천역북광장,36135,162000135,동구,167515.4955,126.6335284,441955.286,37.47921326
2021-07-23,동인천중학교,39229,165000229,남동구,173042.0856,126.696114,439104.0927,37.45370233
2021-07-23,동인천중학교,39230,165000230,남동구,173066.1898,126.696386,439116.3775,37.45381372
2021-07-23,동일레나운,37039,163000039,미추홀구,169656.5293,126.6578883,438210.7353,37.4455482
2021-07-23,동일방직,36032,162000032,동구,166553.7978,126.6226406,442292.608,37.48221811
2021-07-23,동일방직,36031,162000031,동구,166552.0851,126.6226219,442276.7887,37.48207552
2021-07-23,동일아파트,35177,161000177,중구,165910.2658,126.6153945,441651.8938,37.47642184
2021-07-23,동일폐차장,89005,168001012,서구,169456.4939,126.6552929,446270.6278,37.51816004
2021-07-23,동일폐차장,89006,168001013,서구,169464.0285,126.6553786,446259.5475,37.51806046
2021-07-23,동작대교남단(미정차),31082,119000297,코드정보 없음,198199.1755,126.9804214,445013.2809,37.50733691
2021-07-23,동작세무서,20005,119000005,기타,126.9201857,124.8506069,37.4981446,33.47809872
2021-07-23,동작세무서,29015,119000015,코드정보 없음,192868.816,126.9201453,443979.7869,37.49799901
2021-07-23,동주농장,43349,169000349,강화군,152839.2703,126.4665813,457927.4576,37.6224816
2021-07-23,동주농장,43401,169000401,강화군,152846.0338,126.4666586,457916.5357,37.62238354
2021-07-23,동촌,43793,169000793,강화군,147719.0261,126.4074909,473168.5715,37.75951482
2021-07-23,동촌,43407,169000407,강화군,147666.275,126.4069142,472864.7029,37.75677422
2021-07-23,동춘2동행정복지센터,38045,164000045,연수구,170673.2499,126.6695683,433419.3629,37.40241101
2021-07-23,동춘2동행정복지센터,38046,164000046,연수구,170702.5444,126.6698983,433442.3628,37.40261916
2021-07-23,동춘동기점,38595,164000595,연수구,170744.8878,126.6703885,433139.2719,37.39988966
2021-07-23,동춘동종점,38037,164000037,연수구,170683.4921,126.6697005,433004.5916,37.39867425
2021-07-23,동춘동종점,38581,164000581,연수구,170730.5634,126.6702265,433145.6214,37.39994641
2021-07-23,동춘동차고지,38569,164000569,연수구,170569.2222,126.6684065,433091.9048,37.39945731
2021-07-23,동춘동차고지,38564,164000564,연수구,170688.3891,126.6697396,433412.6341,37.40235086
2021-07-23,동춘롤러경기장,38704,164000706,연수구,,0,,0
2021-07-23,동춘마을아파트,38082,164000082,연수구,170575.5805,126.6684275,434365.2182,37.41093004
2021-07-23,동춘마을아파트,38087,164000087,연수구,170886.5941,126.6719431,434300.7125,37.41035869
2021-07-23,동춘소방서,38075,164000075,연수구,170898.6998,126.672074,434449.3565,37.41169835
2021-07-23,동춘역,38346,164000346,연수구,171569.284,126.6796789,433658.84,37.40459667
2021-07-23,동춘역,38071,164000071,연수구,171674.7472,126.6808566,434009.3398,37.4077579
2021-07-23,동춘역,38066,164000066,연수구,171638.9236,126.6804537,433964.5888,37.4073536
2021-07-23,동춘역(5번출구),38364,164000364,연수구,171724.1457,126.6814203,433860.7232,37.40642038
2021-07-23,동춘역(경유),,282807060,남동구,174219.5529,126.7095381,435772.9061,37.42372209
2021-07-23,동춘역(이마트),38060,164000060,연수구,171548.3904,126.6794494,433492.2327,37.40309489
2021-07-23,동춘역(이마트.스퀘어원),38070,164000070,연수구,171652.3522,126.6806162,433683.4353,37.40482082
2021-07-23,동춘인라인롤러경기장,38706,164000708,연수구,,0,,0
2021-07-23,동춘초등학교,38076,164000076,연수구,170792.0727,126.6708675,434501.7103,37.41216669
2021-07-23,동해기연,39584,165000584,남동구,174013.1409,126.7073054,432957.7823,37.39835203
2021-07-23,동해레이져,39583,165000583,남동구,174005.551,126.7072196,432961.0982,37.39838169
2021-07-23,돼지슈퍼.간동입구,80019,232000286,코드정보 없음,164089.3954,126.5938427,461368.4182,37.65399195
2021-07-23,두두미마을,43289,169000289,강화군,155142.7946,126.4922407,464959.3934,37.68595047
2021-07-23,두두미마을,43869,169000869,강화군,155152.7129,126.4923535,464952.6361,37.68589008
2021-07-23,두리슈퍼,42477,168000477,서구,173096.9667,126.6961188,455876.8408,37.60482329
2021-07-23,두리슈퍼,42478,168000478,서구,173103.5664,126.6961931,455889.0408,37.6049334
2021-07-23,두리종합상가,42591,168000591,서구,169730.6139,126.6580528,454516.7034,37.59246409
2021-07-23,두무진,44054,170000054,옹진군,,0,,0
2021-07-23,두밀경노당,89328,168001328,서구,170234.2769,126.663592,458530.0502,37.62863944
2021-07-23,두밀경노당,89331,168001331,서구,170233.2756,126.6635813,458515.3645,37.62850709
2021-07-23,두배로마트,42787,168000787,서구,169399.4437,126.6544563,450852.4769,37.55943952
2021-07-23,두배로마트,42778,168000778,서구,169416.9262,126.6546541,450854.566,37.55945892
2021-07-23,두산아파트,40564,166000564,부평구,175857.0537,126.7277171,445524.9123,37.51163127
2021-07-23,두산위브아파트,40630,166000630,부평구,176848.6575,126.7389231,445827.2001,37.51438031
2021-07-23,두산위브아파트,40648,166000648,부평구,176681.7748,126.7370253,446148.4956,37.51727093
2021-07-23,두산위브아파트,37043,163000043,미추홀구,169524.3575,126.6564059,437940.8378,37.4431121
2021-07-23,두산인프라코어,36081,162000081,동구,167149.7395,126.6293604,442692.6775,37.48584408
2021-07-23,두산인프라코어,36083,162000083,동구,167179.1792,126.6296915,442730.8266,37.48618884
2021-07-23,두산인프라코어후문,36078,162000078,동구,166776.236,126.6251307,442840.218,37.48716002
2021-07-23,두산인프라코어후문,36077,162000077,동구,166668.7175,126.6239159,442819.6151,37.48697051
2021-07-23,두운1리마을회관앞,90048,169001048,강화군,154419.77,126.4840381,465053.5,37.68676263
2021-07-23,두운1리마을회관앞,90047,169001047,강화군,154378.99,126.4835745,465074.91,37.68695349
2021-07-23,두운리,43540,169000540,강화군,154618.8329,126.486352,464136.6373,37.67851218
2021-07-23,두운리,43034,169000034,강화군,154543.4145,126.4854875,464290.0474,37.67989057
2021-07-23,두일마을,70101,224000101,코드정보 없음,181693.0852,126.7940769,431420.2351,37.38468256
2021-07-23,두일마을,70075,224000075,코드정보 없음,181686.085,126.7939973,431442.5485,37.38488347
2021-07-23,둑실경로당,41498,167000498,계양구,173315.8943,126.6986989,453116.3764,37.57995866
2021-07-23,둑실경로당,41514,167000514,계양구,173316.1097,126.6987015,453112.5006,37.57992375
2021-07-23,둑실동(아라마루전망대),41512,167000512,계양구,173559.3383,126.7014815,452378.9304,37.5733215
2021-07-23,둑실동(아라마루전망대),41494,167000494,계양구,173570.1041,126.7016034,452378.6621,37.57331939
2021-07-23,둑실동(효성산업),41339,167000339,계양구,174284.0031,126.7096626,453004.2018,37.5789756
2021-07-23,둑실동(효성산업),42395,168000395,서구,174346.0961,126.7103644,453037.0496,37.57927329
2021-07-23,둑실동아라마루전망대,41616,167000616,계양구,173582.9994,126.7017502,452355.3512,37.57310974
2021-07-23,둑실동아라마루전망대,41615,167000615,계양구,173583.8181,126.7017591,452364.439,37.57319164
2021-07-23,둑실동회차지,41500,167000500,계양구,172670.2636,126.6913894,453128.7392,37.58005107
2021-07-23,둔촌동역,34011,124000011,코드정보 없음,211997.4502,127.1365202,447523.6102,37.52987961
2021-07-23,둔촌동역,34010,124000010,코드정보 없음,212059.6457,127.1372245,447567.5457,37.53027466
2021-07-23,둥깨마을입구(세븐일레븐),35721,161000721,중구,147610.6619,126.4086418,439947.1364,37.46020565
2021-07-23,둥깨마을입구(세븐일레븐),35722,161000722,중구,147616.1744,126.408702,439976.663,37.46047199
2021-07-23,둥깨마을입구(용성철강),35723,161000723,중구,148501.8425,126.4187629,439249.61,37.45397133
2021-07-23,둥깨마을입구(용성철강),35724,161000724,중구,148518.4078,126.418949,439266.1754,37.4541215
2021-07-23,뒤골입구,35669,161000669,중구,156958.078,126.5138713,447100.6738,37.52513946
2021-07-23,뒤골입구,35668,161000668,중구,156935.785,126.5136177,447124.2407,37.52535074
2021-07-23,뒷골 입구,90377,169001377,강화군,,0,,0
2021-07-23,뒷골 입구,90380,169001380,강화군,,0,,0
2021-07-23,뒷방죽들,39960,165000960,남동구,178653.9869,126.7596217,436237.5097,37.42802129
2021-07-23,뒷방죽들,39958,165000958,남동구,178718.002,126.7603386,436455.722,37.42998886
2021-07-23,뒷방죽들,39959,165000959,남동구,178654.1923,126.7596254,436189.7085,37.42759061
2021-07-23,드라이빙센터,35589,161000589,중구,154128.1473,126.4822904,440178.5502,37.4626372
2021-07-23,드림로갈산교,41343,167000343,계양구,175017.823,126.7179757,452833.5673,37.57745847
2021-07-23,드림로갈산교,41342,167000342,계양구,174951.0024,126.7172187,452850.7258,37.57761125
2021-07-23,드림자동차공업사,35487,161000487,중구,166174.3591,126.6185623,437687.3242,37.44071139
2021-07-23,드림파크1단지,42900,168000900,서구,168102.9251,126.639594,455183.9225,37.59842044
2021-07-23,드림파크1단지,42890,168000890,서구,168098.012,126.6395377,455198.5487,37.59855205
2021-07-23,드림파크수영장,89167,168001167,서구,170228.3283,126.6637549,452880.6765,37.57774024
2021-07-23,드림파크수영장,89168,168001168,서구,170255.5433,126.6640618,452908.7694,37.57799423
2021-07-23,드림파크야구장,89162,168001162,서구,167632.3885,126.6344005,452140.2861,37.57098182
2021-07-23,드림파크야구장,89161,168001161,서구,167644.6962,126.6345394,452151.0553,37.57107928
2021-07-23,드림파크야생화단지,89363,168001363,서구,,0,,0
2021-07-23,드림파크야생화단지,89364,168001364,서구,,0,,0
2021-07-23,드림파크어울림,89202,168001202,서구,167915.9549,126.637501,454631.8567,37.59344001
2021-07-23,드림파크어울림,89201,168001201,서구,167911.3766,126.6374483,454653.4403,37.59363431
2021-07-23,드무리해변,44012,170000012,옹진군,157009.6971,126.516214,416870.7572,37.25277537
2021-07-23,드무리해변,44011,170000011,옹진군,157012.7903,126.516247,416901.6888,37.25305421
2021-07-23,등기소앞.부천공고입구,56035,211000035,코드정보 없음,179390.9234,126.7677644,442769.9511,37.48689519
2021-07-23,등촌3동그랜드백화점,25153,115000153,코드정보 없음,185739.2413,126.8393798,451184.7,37.56283155
2021-07-23,등촌3동그랜드백화점,25151,115000151,코드정보 없음,185769.5985,126.8397231,451200.0003,37.56296988
2021-07-23,등촌동대림아파트,25113,115000113,코드정보 없음,186607.1,126.8491936,451670.0008,37.56721712
2021-07-23,등촌역,24003,114000003,코드정보 없음,188296.8954,126.868347,450009.4278,37.5522787
2021-07-23,등촌역,25041,115000041,코드정보 없음,188384.4592,126.8693388,449955.0039,37.55178946
2021-07-23,등촌주공5단지아파트,63048,218000048,코드정보 없음,186209.4,126.8445917,456976,37.6150173
2021-07-23,등촌주공5단지아파트,25016,115000016,코드정보 없음,186209.2796,126.844704,450968.1432,37.56088759
2021-07-23,등촌중학교 백석초등학교,25039,115000039,코드정보 없음,187646.4285,126.8609792,450402.2068,37.55580906
2021-07-23,등촌중학교.백석초등학교,25040,115000040,코드정보 없음,187793.0741,126.8626399,450336.6994,37.55522081
2021-07-23,등촌중학교정보문화원,25017,115000017,코드정보 없음,187624.0489,126.8607259,450403.0372,37.55581624
2021-07-23,디에스솔텍,39035,165000035,남동구,172456.7949,126.6897293,432948.7442,37.39822556
2021-07-23,디에스솔텍,39038,165000038,남동구,172452.1284,126.6896755,432977.3173,37.39848286
2021-07-23,디지털1단지,26037,116000037,코드정보 없음,190706.2103,126.8957055,442710.4897,37.48654329
2021-07-23,디지털1단지,26038,116000038,코드정보 없음,190695.2003,126.8955807,442737.4997,37.48678653
2021-07-23,디지털단지오거리,26040,116000040,코드정보 없음,190370.0003,126.8919092,442320.901,37.48302963
2021-07-23,디지털단지오거리,26039,116000039,코드정보 없음,190311.8207,126.8912518,442286.0793,37.48271527
2021-07-23,디지털미디어시티역,21029,111000029,코드정보 없음,191294.4021,126.9022306,453226.6041,37.58129843
2021-07-23,디지털미디어시티역,21028,111000028,코드정보 없음,191211.4086,126.9012903,453282.0344,37.58179706
2021-07-23,떼뿌루해수욕장,44070,170000070,옹진군,,0,,0
2021-07-23,뜰숯불구이,42782,168000782,서구,169113.6437,126.6512467,450261.01,37.55410101
2021-07-23,라성호텔,62020,217000020,코드정보 없음,182371.1776,126.8018811,425242.1424,37.32903018
2021-07-23,라성호텔,62015,217000015,코드정보 없음,182419.1773,126.8024227,425238.1432,37.32899506
2021-07-23,라이크홈기숙사앞,39996,165000996,연수구,169400.6362,126.6553596,429458.2068,37.36667977
2021-07-23,라이크홈기숙사앞,39994,165000994,연수구,169262.9911,126.6538099,429358.7964,37.36577952
2021-07-23,라이크홈기숙사앞,39993,165000993,연수구,169237.1826,126.6535178,429376.0021,37.36593369
2021-07-23,라이크홈기숙사앞,39995,165000995,연수구,169430.2682,126.6556915,429519.3824,37.36723194
2021-07-23,라이프쇼핑앞,35070,161000070,중구,164830.4575,126.6033019,439251.9933,37.45475865
2021-07-23,라이프아파트,35062,161000062,중구,164938.1321,126.6045316,438985.318,37.45236004
2021-07-23,라이프아파트,35060,161000060,중구,164906.9584,126.6041796,438978.6085,37.4522984
2021-07-23,라이프아파트,42040,168000040,서구,172197.0239,126.6864226,442828.4254,37.48723312
2021-07-23,라일락마을.석천초교,55243,210000243,코드정보 없음,178153.8887,126.7536936,445587.9079,37.51225621
2021-07-23,라일락마을어린이공원,55242,210000242,코드정보 없음,177992.8896,126.7518717,445617.9051,37.51252265
2021-07-23,라일락마을주공아파트,55240,210000240,코드정보 없음,178042.884,126.7524274,445944.9032,37.51547006
2021-07-23,라일락마을주공아파트,55231,210000231,코드정보 없음,177953.885,126.7514214,445922.902,37.5152697
2021-07-23,라일락마을하이타운로즈빌,55239,210000239,코드정보 없음,178212.883,126.7543511,445915.9061,37.51521283
2021-07-23,라일락마을하이타운로즈빌,55232,210000232,코드정보 없음,178131.8841,126.7534357,445892.905,37.51500368
2021-07-23,래미안아파트파이낸셜뉴스,32002,121000008,코드정보 없음,202677.9547,127.03107,443238.9034,37.49134798
2021-07-23,래미안아파트파이낸셜뉴스,31072,121000007,코드정보 없음,202618.2304,127.0303948,443275.3963,37.49167695
2021-07-23,랙싱턴호텔,28063,118000063,코드정보 없음,193119.981,126.9229487,447888.7747,37.53322074
2021-07-23,랜드마크시티센트럴더샵,38636,164000638,연수구,,0,,0
2021-07-23,랜드마크시티센트럴더샵,38637,164000639,연수구,,0,,0
2021-07-23,랜드마크시티센트럴더샵(106동),38665,164000667,연수구,,0,,0
2021-07-23,랜드마크시티센트럴더샵(106동),38666,164000668,연수구,,0,,0
2021-07-23,랜드마크시티센트럴더샵(203동),38650,164000652,연수구,,0,,0
2021-07-23,랜드마크시티센트럴더샵(203동),38645,164000647,연수구,,0,,0
2021-07-23,럭키상사,40314,166000314,부평구,177199.4289,126.7429611,443562.1094,37.49398084
2021-07-23,럭키아파트,23488,122000368,기타,,0,,0
2021-07-23,럭키아파트,38132,164000132,연수구,168296.7219,126.6426178,435979.9317,37.42540319
2021-07-23,럭키아파트,38115,164000115,연수구,168352.9864,126.6432617,435789.6385,37.42369059
2021-07-23,레이크블루,89335,168001335,서구,166990.9776,126.6273147,448266.0457,37.53605323
2021-07-23,레이크블루,89334,168001334,서구,166993.9423,126.6273467,448300.8907,37.53636728
2021-07-23,레이크파크,42840,168000840,서구,168140.6849,126.6403476,447691.6086,37.53091819
2021-07-23,레전드호텔,35639,161000639,중구,155274.327,126.4950584,443255.547,37.49041614
2021-07-23,레전드호텔,35640,161000640,중구,155260.1841,126.4948997,443234.9755,37.49023011
2021-07-23,레지던스라이크홈,92012,165001012,연수구,169176.8454,126.6528263,429624.7785,37.36817316
2021-07-23,렉싱턴호텔,28069,118000069,코드정보 없음,193119.894,126.9229477,447889.496,37.53322724
2021-07-23,로봇랜드입구,89022,168001022,서구,166557.2844,126.6224458,447435.848,37.52855771
2021-07-23,로봇랜드입구,89023,168001023,서구,166548.4365,126.6223442,447468.6457,37.52885289
2021-07-23,로봇타워,89301,168001301,서구,165652.3142,126.612252,446493.6708,37.52003563
2021-07-23,로봇타워,89302,168001302,서구,165687.9342,126.6126547,446499.0878,37.52008577
2021-07-23,로얄금속,40599,166000599,부평구,174385.8365,126.7110439,446470.1433,37.52010792
2021-07-23,로얄아파트,37247,163000247,미추홀구,171602.4567,126.6798623,438622.3229,37.44931846
2021-07-23,로얄아파트,42046,168000046,서구,172293.4477,126.6875089,442933.341,37.4881813
2021-07-23,로얄아파트,37424,163000424,미추홀구,172779.0623,126.6931008,440200.9859,37.46357753
2021-07-23,로얄타운,42047,168000047,서구,172218.9704,126.6866779,442639.6586,37.48553301
2021-07-23,로얄타운,42050,168000050,서구,172358.2724,126.6882528,442643.0343,37.48556761
2021-07-23,로얄타운,42049,168000049,서구,172349.9613,126.6881589,442640.0237,37.48554024
2021-07-23,로얄호텔,43542,169000542,강화군,154706.0426,126.4876843,458601.0842,37.62864455
2021-07-23,로얄호텔,43878,169000878,강화군,154751.5057,126.4881986,458612.5441,37.62875004
2021-07-23,롯데마트,35108,161000108,중구,154880.1672,126.4905832,443556.5069,37.49310849
2021-07-23,롯데마트,38073,164000073,연수구,171131.7406,126.674714,434250.1255,37.40991059
2021-07-23,롯데마트,41391,167000391,계양구,176723.2837,126.7374146,448674.6986,37.54003268
2021-07-23,롯데마트,41390,167000390,계양구,176663.846,126.7367424,448663.0573,37.53992629
2021-07-23,롯데마트계양점(고용복지센터),41227,167000227,계양구,176554.3268,126.7355006,448746.4456,37.54067482
2021-07-23,롯데마트계양점(고용복지센터),41424,167000424,계양구,176521.3913,126.7351274,448763.6132,37.54082866
2021-07-23,롯데마트송도점,38523,164000523,연수구,168300.4837,126.6428352,431908.8354,37.38872293
2021-07-23,롯데몰.김포공항,25174,115000617,코드정보 없음,182518.9535,126.8029325,451150.4498,37.56246729
2021-07-23,롯데백화점,40235,166000235,부평구,175222.669,126.7206086,443548.7691,37.49380962
2021-07-23,롯데백화점,11012,101000012,코드정보 없음,198414.675,126.9828438,451658.7359,37.56721241
2021-07-23,롯데백화점(인천터미널),39588,165000588,남동구,173543.9399,126.701827,437959.2591,37.44340196
2021-07-23,롯데백화점(인천터미널),37513,163000513,미추홀구,173531.8834,126.7016916,437936.1067,37.44319302
2021-07-23,롯데백화점관악점,30001,120000001,코드정보 없음,193424.3718,126.9264335,443356.1423,37.49238414
2021-07-23,롯데백화점관악점,30002,120000002,코드정보 없음,193420.4103,126.9263882,443410.5587,37.4928744
2021-07-23,롯데쇼핑몰,38524,164000524,연수구,168508.1,126.6451761,431992.38,37.38948275
2021-07-23,롯데쇼핑몰,38525,164000525,연수구,168411.51,126.6440833,432040.04,37.38990888
2021-07-23,롯데슈퍼,42206,168000206,서구,170663.2512,126.6689486,446132.9553,37.51695886
2021-07-23,롯데슈퍼,38072,164000072,연수구,171004.9205,126.6732931,433958.1637,37.40727605
2021-07-23,롯데슈퍼,42207,168000207,서구,170646.6075,126.6687596,446149.5592,37.51710792
2021-07-23,롯데슈퍼,38074,164000074,연수구,171058.7777,126.6739015,433955.4163,37.40725298
2021-07-23,롯데아울렛,35297,161000297,중구,166643.8691,126.6238183,438775.6592,37.45053422
2021-07-23,롯데아파트,38110,164000110,연수구,171113.8206,126.6744993,434565.3725,37.4127504
2021-07-23,롯데영프라자,11011,101000011,코드정보 없음,198401.9582,126.9827003,451457.4152,37.56539851
2021-07-23,롯데우람아파트,42152,168000152,서구,171515.4888,126.6786334,444972.8465,37.50653323
2021-07-23,롯데우람아파트,42603,168000603,서구,171497.8713,126.6784333,444995.7368,37.50673892
2021-07-23,롯데우림아파트,42153,168000153,서구,171565.5545,126.6791877,445282.3691,37.50932352
2021-07-23,롯데우림아파트,42154,168000154,서구,171566.6889,126.6791988,445327.064,37.50972625
2021-07-23,롯데월드타워,37325,163000325,미추홀구,170945.7666,126.6723939,439815.8342,37.46005146
2021-07-23,롯데월드타워,37327,163000327,미추홀구,170972.9297,126.672701,439814.139,37.46003704
2021-07-23,롯데캐슬,39796,165000796,연수구,170529.1071,126.6680049,431803.6683,37.38784902
2021-07-23,롯데캐슬,42884,168000884,서구,168874.8462,126.6486573,447600.2582,37.53012025
2021-07-23,롯데캐슬,42835,168000835,서구,168933.6227,126.6493179,447701.5373,37.53103473
2021-07-23,롯데캐슬,42999,168000999,서구,168679.4645,126.646447,447596.7781,37.53008227
2021-07-23,롯데캐슬,39795,165000795,연수구,170566.0176,126.668422,431796.2255,37.38778314
2021-07-23,롯데캐슬,42818,168000818,서구,168900.48,126.6489346,447898.67,37.53280973
2021-07-23,롯데캐슬,39798,165000798,연수구,170503.6418,126.6677283,431528.9419,37.38537292
2021-07-23,롯데캐슬,42824,168000824,서구,168901.0478,126.6489431,447849.3822,37.53236568
2021-07-23,롯데캐슬,39797,165000797,연수구,170472.6619,126.6673788,431522.5065,37.38531395
2021-07-23,롯데캐슬.모래내시장,39309,165000309,남동구,175059.4501,126.7189148,439073.478,37.45348321
2021-07-23,롯데캐슬루나아파트,20004,110000004,코드정보 없음,204549.1997,127.052322,458412.6015,37.6280542
2021-07-23,롯데캐슬루나아파트,20003,110000003,코드정보 없음,204529.2003,127.0520955,458425.0997,37.6281669
2021-07-23,롯데캐슬모래내시장,39310,165000310,남동구,175094.2136,126.7193078,439071.2669,37.45346422
2021-07-23,롯데캐슬캠퍼스타운,39977,165000977,연수구,170314.5931,126.6655879,431672.7325,37.38666243
2021-07-23,롯데캐슬캠퍼스타운,39978,165000978,연수구,170296.3525,126.6653814,431686.4129,37.38678511
2021-07-23,롯데캐슬후문,39285,165000285,남동구,174740.1948,126.7153101,438975.3447,37.45259035
2021-07-23,롯데호텔,35469,161000469,중구,198260.2,126.9810949,451812.6,37.56859842
2021-07-23,루에블리아파트,89283,168001283,서구,170681.1701,126.6691233,446831.2049,37.52325052
2021-07-23,루에블리아파트,89284,168001284,서구,170700.7922,126.6693449,446841.1313,37.52334058
2021-07-23,루원더퍼스트아파트,89108,168001108,서구,170352.8093,126.6653647,447922.9248,37.53307618
2021-07-23,루원더퍼스트아파트,89107,168001107,서구,170351.1058,126.6653443,447951.3175,37.53333193
2021-07-23,루원더퍼스트아파트105동앞,89378,168001378,서구,,0,,0
2021-07-23,루원숲속마을,89384,168001384,서구,,0,,0
2021-07-23,루원숲속마을,89383,168001383,서구,,0,,0
2021-07-23,루원시티(가정1동주민센터),42245,168000245,서구,171320.0388,126.6763357,447205.2487,37.5266407
2021-07-23,루원시티(가정오거리),42597,168000597,서구,171265.5815,126.6757208,447176.6613,37.52638143
2021-07-23,루원시티사거리,89077,168001077,서구,171298.7692,126.676099,447105.727,37.52574337
2021-07-23,루원시티사거리,89076,168001076,서구,171328.4427,126.6764346,447107.0171,37.52575591
