신우편번호,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,경도,위도,업종구분
21309.0,22902726,피부맛사지,,N,관광/여가/오락,N05,요가/단전/마사지,N05A06,스포츠마사지,S96122,마사지업,126.703291708649,37.5129278094663,서비스업
21338.0,24602651,컴119,,D,소매,D08,사무/문구/컴퓨터,D08A04,컴퓨터/주변기기,G47311,"컴퓨터 및 주변장치, 소프트웨어 소매업",126.724947076931,37.5079376145067,소매업
21400.0,23713447,한아름피부,,F,생활서비스,F01,이/미용/건강,F01A03,비만/피부관리,,,126.73212119495,37.490354630706,서비스업
21337.0,21588500,상동설비,,F,생활서비스,F15,주택수리,F15A03,배관난방보일러,F42201,배관 및 냉·난방 공사업,126.72651435214,37.5082248321198,서비스업
21312.0,22224522,알라딘알뜰매장,,D,소매,D24,중고품소매/교환,D24A03,중고가전가구,,,126.704360374769,37.5158858943053,소매업
21446.0,19930511,역전다방,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,126.702459100511,37.4708405834871,외식업
21393.0,24165692,하이,패션가람부평지점,D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,126.723007992845,37.4949508426191,소매업
21443.0,24352928,이마트가구,,D,소매,D15,가구소매,D15A01,일반가구소매,G47520,가구 소매업,126.697538382009,37.4755799312568,소매업
21398.0,24865409,류당구장,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A03,당구장,R91135,당구장 운영업,126.737264930954,37.4971494484503,서비스업
21333.0,24299722,도도하우스,,D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,126.723075945528,37.514864331115,소매업
21360.0,23030519,친절이용원,,F,생활서비스,F01,이/미용/건강,F01A04,남성미용실,S96111,이용업,126.725263330539,37.4986514085755,서비스업
21446.0,25017062,대인건설,,D,소매,D07,가정/주방/인테리어,D07A15,유리/페인트/철물건축자재,G47519,"페인트, 유리 및 기타 건설자재 소매업",126.701019761947,37.4684370312968,소매업
21387.0,24404861,키다리미술교습소,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,126.719064911709,37.4927546867668,서비스업
21315.0,20434243,레드하우스,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,126.720838103797,37.5187325542024,외식업
21382.0,24370686,산곡신문유통,,D,소매,D13,책/서적/도서,D13A03,서적/신문소매,G47611,서적 및 잡지류 소매업,126.705889949705,37.4954313107663,소매업
21394.0,20408787,카페글렌,부평로데오점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,126.723554308539,37.493415983901,외식업
21356.0,23167668,지원세탁소,,F,생활서비스,F02,세탁/가사서비스,F02A01,세탁소/빨래방,S96912,가정용 세탁업,126.727629962125,37.5038037885744,서비스업
21389.0,24629366,25시,,D,소매,D03,종합소매점,D03A03,잡화점,G47190,그외 기타 종합 소매업,126.720352557775,37.4915162090679,소매업
21394.0,23167589,카페라포츈,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,126.724042809635,37.4926193434938,외식업
21421.0,23079478,양이사,,F,생활서비스,F02,세탁/가사서비스,F02A01,세탁소/빨래방,S96912,가정용 세탁업,126.737738385309,37.4838011991026,서비스업
21450.0,24984757,학사,,D,소매,D08,사무/문구/컴퓨터,D08A01,사무/문구용품,G47612,문구용품 소매업,126.694526900094,37.4732220329354,소매업
21355.0,20545383,24시바지락손칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,126.725768244012,37.5055407274397,외식업
21317.0,25333048,루나치킨호프,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,126.729739850344,37.5181168226375,외식업
21401.0,24267998,독도노래방,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,126.739782645223,37.4920134188149,서비스업
21316.0,24592068,커텐하우스,,D,소매,D05,의복의류,D05A18,섬유/직물/주단,G47419,"기타 섬유, 직물 및 의복액세서리 소매업",126.728338628124,37.5200299431137,소매업
21317.0,24429319,피싱플러스,,D,소매,D14,운동/경기용품소매,D14A01,운동/경기용품,G47631,운동 및 경기용품 소매업,126.729651509022,37.5179897284739,소매업
21316.0,21540107,태종부동산에이전트,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,126.728830162655,37.5230626878292,서비스업
21377.0,20867073,사진,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.713033130471,37.5002667880619,서비스업
21312.0,24836544,킹노래연습장,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,126.704181073621,37.513171837563,서비스업
21429.0,24447405,영슈퍼,,D,소매,D03,종합소매점,D03A02,수퍼마켓,G47121,슈퍼마켓,126.720608300479,37.4838151565521,소매업
21338.0,24662268,바이시클테크,부평센터,F,생활서비스,F14,자동차/이륜차,F14A02,자전거판매/수리,,,126.725643449312,37.508224449093,서비스업
21369.0,23140317,단양사도장,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.702666078288,37.5052892394107,서비스업
21376.0,24475120,대동인테리어,,D,소매,D07,가정/주방/인테리어,D07A14,지물판매,G47513,벽지 및 장판류 소매업,126.706087850123,37.5010018378987,소매업
21360.0,24450577,가현정보,,D,소매,D08,사무/문구/컴퓨터,D08A04,컴퓨터/주변기기,G47311,"컴퓨터 및 주변장치, 소프트웨어 소매업",126.73013456413,37.5008303100328,소매업
21398.0,24668097,해달정보통신,,D,소매,D08,사무/문구/컴퓨터,D08A04,컴퓨터/주변기기,G47311,"컴퓨터 및 주변장치, 소프트웨어 소매업",126.738103768949,37.4936714173832,소매업
21404.0,23874165,칠성이네떡볶이,,Q,음식,Q08,제과제빵떡케익,Q08A04,떡/한과집,I56191,제과점업,126.723337286585,37.4895572235053,외식업
21401.0,24122319,월드씽크,,D,소매,D15,가구소매,D15A01,일반가구소매,G47520,가구 소매업,126.74051931399,37.4925889261516,소매업
21321.0,24214088,신발나라,,D,소매,D06,가방/신발/액세서리,D06A01,신발소매,G47420,신발 소매업,126.739352210849,37.5189586629126,소매업
21445.0,19932862,쵸이다방,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,126.702142556138,37.4714948605629,외식업
21394.0,23068540,빨간펜,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,126.723441594315,37.4927299820716,서비스업
21331.0,20368463,숯불꼼장어구이,,Q,음식,Q03,일식/수산물,Q03A14,곰장어전문,I56111,한식 음식점업,126.728390626344,37.5129664405039,외식업
21363.0,23126750,다남헤어모드,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.712098266821,37.5046536198485,서비스업
21390.0,23119769,우리참치,,Q,음식,Q03,일식/수산물,Q03A04,참치전문점,I56113,일식 음식점업,126.722646605459,37.4975779452942,외식업
21329.0,24119496,갈산화장품,,D,소매,D16,화장품소매,D16A01,화장품판매점,G47813,화장품 및 방향제 소매업,126.722539378446,37.5164803789691,소매업
21356.0,21448698,에어컨이전설치전문점,,F,생활서비스,F03,개인/가정용품수리,F03A05,에어컨수리/설치,S95310,가전제품 수리업,126.72776993608,37.5035530078566,서비스업
21404.0,25011496,도니타.,,D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,126.723337286585,37.4895572235053,소매업
21344.0,23445841,우리동네콩다이어트,,F,생활서비스,F01,이/미용/건강,F01A03,비만/피부관리,,,126.734720688834,37.5071867402286,서비스업
21391.0,23187699,제일식당,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.729300216279,37.4973433576127,외식업
21391.0,21564105,남성상회,,D,소매,D03,종합소매점,D03A03,잡화점,G47190,그외 기타 종합 소매업,126.725409323674,37.4967157676513,소매업
21415.0,23086828,커텐전문점,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.736881442456,37.4870177405746,서비스업
21418.0,24812232,명산슈퍼,,D,소매,D03,종합소매점,D03A02,수퍼마켓,G47121,슈퍼마켓,126.751489817087,37.4829832189033,소매업
21309.0,23054231,하나투어,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,126.70350802957,37.5108848535478,서비스업
21439.0,20347844,사랑채칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,126.70754193078,37.4704367667268,외식업
21418.0,21629668,에프에스하우징,,D,소매,D21,철물/난방/건설자재소매,D21A01,건축백화점,G47519,"페인트, 유리 및 기타 건설자재 소매업",126.748251434104,37.4839400896413,소매업
21387.0,23082490,백양세탁소,,F,생활서비스,F02,세탁/가사서비스,F02A01,세탁소/빨래방,S96912,가정용 세탁업,126.719064911709,37.4927546867668,서비스업
21382.0,24595107,에이원테크,,D,소매,D08,사무/문구/컴퓨터,D08A01,사무/문구용품,G47612,문구용품 소매업,126.704939428338,37.493501700871,소매업
21334.0,23258819,마당큰포차,,Q,음식,Q09,유흥주점,Q09A02,소주방/포장마차,I56219,기타 주점업,126.717087969539,37.5085012522452,외식업
21380.0,24518311,풍년4호한우명가,,D,소매,D01,음/식료품소매,D01A06,육류소매,G47212,육류 소매업,126.705215405024,37.4958564129802,소매업
21410.0,23392909,효성음료,,D,소매,D01,음/식료품소매,D01A01,식료품점,G47219,기타 식료품 소매업,126.715091063792,37.4851068259147,소매업
21404.0,24045171,도토리,,D,소매,D05,의복의류,D05A05,아동복판매,G47416,셔츠 및 기타 의복 소매업,126.723337286585,37.4895572235053,소매업
21359.0,20565015,승리각,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.722299154281,37.501376535454,외식업
21439.0,25322402,리체세탁전문점,,F,생활서비스,F03,개인/가정용품수리,F03A08,옷수선,S95391,"신발, 의복 및 기타 가정용 직물제품 수리업",126.70453168073,37.4686557954599,서비스업
21312.0,21511616,교연지앤비학원,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,126.704235126897,37.5133165948681,서비스업
21390.0,21476470,이레윈,,D,소매,D18,사진/광학/정밀기기소매,D18A02,핸드폰소매,G47312,통신기기 소매업,126.724055396117,37.4971967176357,소매업
21355.0,25566603,가마애치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,126.725906871734,37.5047042651574,외식업
21354.0,25073551,수아이래쉬,,F,생활서비스,F01,이/미용/건강,F01A03,비만/피부관리,,,126.723483409374,37.5055520975132,서비스업
21311.0,23178889,돌채다방,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,126.704646673631,37.5176460357949,외식업
21337.0,23309232,엘에이호프타운,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,126.729040107453,37.5080177701897,외식업
21405.0,24845087,태호아쿠아,,D,소매,D02,선물/팬시/기념품,D02A02,꽃집/꽃배달,G47851,화초 및 산식물 소매업,126.710484554796,37.4873452527129,소매업
21453.0,19929935,연지다방,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,126.695994504962,37.4720398676596,외식업
21425.0,24759986,태원이랜드,,D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,126.725395042426,37.4855788603543,소매업
21402.0,24907406,이송헤어,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.74201688981,37.49162275747,서비스업
21397.0,23312927,경헤어모드,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.735921781018,37.4963241539206,서비스업
21321.0,21597708,서호,,L,부동산,L03,분양,L03A04,건물분양-종합,,,126.740820513753,37.5197672325859,서비스업
21427.0,23188038,원앙미용실,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.737156629927,37.4861196490434,서비스업
21353.0,23216951,은혜중개사,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,126.733663786294,37.4981110427883,서비스업
21393.0,24692072,엡스이공일상가매점,,D,소매,D03,종합소매점,D03A02,수퍼마켓,G47121,슈퍼마켓,126.723702205724,37.4960215619111,소매업
21382.0,24887739,베네지아수,,D,소매,D07,가정/주방/인테리어,D07A14,지물판매,G47513,벽지 및 장판류 소매업,126.706016193368,37.492702574069,소매업
21387.0,23612363,빠스토,,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,126.719560611626,37.4935259372261,외식업
21321.0,24927510,타코야,,D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,126.73974019628,37.517413033616,소매업
21384.0,23998861,이동수골프,,D,소매,D14,운동/경기용품소매,D14A01,운동/경기용품,G47631,운동 및 경기용품 소매업,126.709984622775,37.4907727215076,소매업
21351.0,22828792,명동보리밥,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.73292924687,37.5047707952504,외식업
21317.0,24435847,늑대와여우컴퓨터,갈산이마트점,D,소매,D08,사무/문구/컴퓨터,D08A03,컴퓨터/사무용기기종합,G47311,"컴퓨터 및 주변장치, 소프트웨어 소매업",126.727342143202,37.5180910092665,소매업
21419.0,24449047,거성종합인테리어,,D,소매,D07,가정/주방/인테리어,D07A14,지물판매,G47513,벽지 및 장판류 소매업,126.744840833296,37.485048217056,소매업
21353.0,25259173,미각초밥우동,,Q,음식,Q03,일식/수산물,Q03A03,음식점-초밥전문,I56113,일식 음식점업,126.731033765931,37.4998218085953,외식업
21392.0,24500617,화이트크린,,F,생활서비스,F02,세탁/가사서비스,F02A05,청소/소독,,,126.729583624369,37.4959678279703,서비스업
21404.0,25162307,맘앤베이비,,D,소매,D05,의복의류,D05A05,아동복판매,G47416,셔츠 및 기타 의복 소매업,126.727046278721,37.4908857245456,소매업
21458.0,19933726,밀라노베이커리,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,126.730728655816,37.483771146857,외식업
21344.0,23431871,떼끼에로,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.734034886788,37.5076118861355,외식업
21391.0,23127293,영윌선녀절,,F,생활서비스,F11,개인서비스,F11A02,운명감정작명,S96992,점술 및 유사 서비스업,126.726220396826,37.4949044335134,서비스업
21371.0,23015672,삼성영어,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,126.697521739207,37.5045388323949,서비스업
21321.0,23380101,엘림허브다이어트,,D,소매,D10,건강/미용식품,D10A04,건강식품판매,G47216,건강보조식품 소매업,126.742217301692,37.5187729641602,소매업
21359.0,25244458,전주식당,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.722830803598,37.5007065125389,외식업
21311.0,22986363,빌모텔,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,126.70487135327,37.519045090134,서비스업
21401.0,21549386,하늘다리PC,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,126.740221397049,37.4908017039173,서비스업
21412.0,21555652,현카센타,,F,생활서비스,F14,자동차/이륜차,F14A01,자동차정비/카센타,,,126.709627426189,37.4819567365394,서비스업
21355.0,24343399,픽시매니아,,F,생활서비스,F14,자동차/이륜차,F14A02,자전거판매/수리,,,126.726184058689,37.5050316255581,서비스업
21376.0,25012778,플레이방,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,126.705411747896,37.5008592754491,서비스업
21404.0,24661297,웁스맨,,D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,126.722520730815,37.4910260880435,소매업
21449.0,23925815,새천년환경,,F,생활서비스,F02,세탁/가사서비스,F02A05,청소/소독,,,126.689263657421,37.472289759927,서비스업
21389.0,21518034,부평에스비에스방송미용학원,,R,학문/교육,R03,학원-자격/국가고시,R03A12,학원-미용,P85659,기타 기술 및 직업훈련학원,126.722408696944,37.4916285675532,서비스업
21377.0,24519139,빅토리안퀼트,,D,소매,D07,가정/주방/인테리어,D07A01,인테리어/욕실용품/커튼,G47599,그외 기타 분류안된 가정용품 소매업,126.711746007208,37.5034333896541,소매업
21394.0,24578717,무비DVD방,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A02,비디오감상실,J59142,비디오물 감상실 운영업,126.72435934695,37.4932895253953,서비스업
21404.0,21531257,꽃이야기,,D,소매,D02,선물/팬시/기념품,D02A02,꽃집/꽃배달,G47851,화초 및 산식물 소매업,126.723337286585,37.4895572235053,소매업
21360.0,25316972,도와콩나물국밥,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.725693869633,37.4999355175521,외식업
21394.0,23516908,프라우드,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,서양식 음식점업,126.7237779796,37.4935625656074,외식업
21416.0,23224549,블루스카이남성헤어컷전문,,F,생활서비스,F01,이/미용/건강,F01A04,남성미용실,S96111,이용업,126.742893182533,37.4858925009531,서비스업
21329.0,23144720,이동통신,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.725797689825,37.5151189838556,서비스업
21335.0,24329443,갈산인테리어,,D,소매,D07,가정/주방/인테리어,D07A14,지물판매,G47513,벽지 및 장판류 소매업,126.725744488143,37.5115953880417,소매업
21394.0,25539324,카페티니아,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,126.723821671494,37.4936531407665,외식업
21408.0,23233910,우일여성사우나,,F,생활서비스,F09,대중목욕탕/휴게,F09A01,욕탕업-종합,S96121,욕탕업,126.717684391237,37.4868559745174,서비스업
21389.0,23220614,김혜정헤어,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.721637881065,37.4937286416588,서비스업
21317.0,21560247,가정솜틀이불,,F,생활서비스,F02,세탁/가사서비스,F02A07,솜틀집,S96999,그외 기타 달리 분류되지 않은 개인 서비스업,126.731590132349,37.5190737787227,서비스업
21408.0,24294824,대도슈퍼,,D,소매,D03,종합소매점,D03A02,수퍼마켓,G47121,슈퍼마켓,126.717595244415,37.4874406774155,소매업
21351.0,23198225,서울막걸리,,Q,음식,Q09,유흥주점,Q09A04,민속주점,I56219,기타 주점업,126.731406844103,37.5058447007172,외식업
21404.0,24914804,뽀미언니,,D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,126.723337286585,37.4895572235053,소매업
21321.0,21697890,어드벤처피아노,,R,학문/교육,R13,학문교육기타,R13A01,학습지보급,P85503,방문 교육 학원,126.744610224604,37.5184109820381,서비스업
21312.0,23322152,삼정장여관,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,126.70487232921,37.5130983273785,서비스업
21404.0,25141957,안경스튜디오,,D,소매,D18,사진/광학/정밀기기소매,D18A04,안경원,G47822,안경 소매업,126.728630164224,37.4908397093189,소매업
21351.0,24551381,시우시스템,,D,소매,D08,사무/문구/컴퓨터,D08A04,컴퓨터/주변기기,G47311,"컴퓨터 및 주변장치, 소프트웨어 소매업",126.733770295716,37.5045275259269,소매업
21312.0,23068517,영아노래방,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,126.704235126897,37.5133165948681,서비스업
21344.0,25130472,에비뉴,,D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,126.734720688834,37.5071867402286,소매업
21383.0,21583840,삼양페인트공사,,F,생활서비스,F15,주택수리,F15A02,미장타일도배도장,,,126.70428492945,37.4914581965537,서비스업
21393.0,24778528,전남상회,,D,소매,D06,가방/신발/액세서리,D06A07,양품점,G47419,"기타 섬유, 직물 및 의복액세서리 소매업",126.725140339961,37.4945774211615,소매업
21391.0,21471801,삼덕상회,,D,소매,D01,음/식료품소매,D01A01,식료품점,G47219,기타 식료품 소매업,126.725122367761,37.496964959644,소매업
21391.0,23423578,남해건어물,,D,소매,D01,음/식료품소매,D01A11,건어물상,G47213,수산물 소매업,126.725585201363,37.4963482425573,소매업
21445.0,20707759,룩헤어,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.702155590359,37.4727023872125,서비스업
21336.0,22229187,동승개발화물,,F,생활서비스,F04,운송/배달/택배,F04A06,종합이삿짐대행,H49311,일반 화물자동차 운송업,126.728806768001,37.511105790034,서비스업
21404.0,25204853,발레복,,D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,126.723337286585,37.4895572235053,소매업
21351.0,24871544,대덕철물점,,D,소매,D07,가정/주방/인테리어,D07A15,유리/페인트/철물건축자재,G47519,"페인트, 유리 및 기타 건설자재 소매업",126.734048986354,37.5061073166498,소매업
21313.0,25023363,서문당구클럽,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A03,당구장,R91135,당구장 운영업,126.707958807113,37.5125284447108,서비스업
21359.0,25260297,이디야커피,부평보건소점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,126.724908524396,37.498899867671,외식업
21355.0,23010974,버르장머리,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.729105032714,37.505522616075,서비스업
21351.0,24875941,영SMT공조,,D,소매,D21,철물/난방/건설자재소매,D21A01,건축백화점,G47519,"페인트, 유리 및 기타 건설자재 소매업",126.735109005452,37.5056231063947,소매업
21404.0,21563351,샤랜드,,D,소매,D05,의복의류,D05A02,캐쥬얼/스포츠의류,G47416,셔츠 및 기타 의복 소매업,126.72261562685,37.4907658150625,소매업
21356.0,25360379,태양공인중개사,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,126.73058384784,37.5023488709432,서비스업
21450.0,24977614,예건열관리시스템,,D,소매,D21,철물/난방/건설자재소매,D21A01,건축백화점,G47519,"페인트, 유리 및 기타 건설자재 소매업",126.693183252711,37.4731260859988,소매업
21394.0,24501662,신원배스티벨리,,D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,126.724459723585,37.4933717021265,소매업
21405.0,20064799,비타민,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,126.711930745332,37.4900461022029,외식업
21393.0,24445517,반도신발,,D,소매,D06,가방/신발/액세서리,D06A01,신발소매,G47420,신발 소매업,126.724801761454,37.4945377253799,소매업
21391.0,24960852,우신포목,,D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,126.725688317001,37.4969350251719,소매업
21440.0,25033709,블링미서니,,D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,126.707046957863,37.4847307306455,소매업
21304.0,21437232,우들스부평상설,,D,소매,D05,의복의류,D05A02,캐쥬얼/스포츠의류,G47416,셔츠 및 기타 의복 소매업,126.704321183619,37.5207690247395,소매업
21355.0,25359476,한아름농산,,D,소매,D01,음/식료품소매,D01A02,김치판매,G47219,기타 식료품 소매업,126.72717504017,37.5046188245702,소매업
21394.0,24522006,사라,,D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,126.723428642481,37.4921621922981,소매업
21432.0,20067277,희망반찬나라,,D,소매,D01,음/식료품소매,D01A07,반찬가게,G47219,기타 식료품 소매업,126.715022104006,37.4818713710603,소매업
21352.0,25300726,빅몬스터커피,부평2호점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,126.73409360951,37.5021252391775,외식업
21358.0,23413408,유앤아이헤어,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.723875135934,37.5018080462857,서비스업
21321.0,24475080,최강태권도아카데미,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,126.742485296013,37.5183072827518,서비스업
21418.0,23441749,돈까스비빔밥,,Q,음식,Q01,한식,Q01A06,돌솥/비빕밥전문점,I56111,한식 음식점업,126.745950963547,37.4835732992522,외식업
21452.0,20350704,은다방,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,126.700209170328,37.4702031512943,외식업
21442.0,22855486,이미숙헤어월드,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.700542310052,37.480343423752,서비스업
21344.0,23750781,바비박스,삼산스타점,Q,음식,Q07,패스트푸드,Q07A02,도시락전문점,I56111,한식 음식점업,126.735698890864,37.5075305963429,외식업
21405.0,23174913,소소한일상의별난,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.711502988354,37.4899333136011,외식업
21419.0,24348715,상주상회,,D,소매,D06,가방/신발/액세서리,D06A07,양품점,G47419,"기타 섬유, 직물 및 의복액세서리 소매업",126.7425340054,37.4850597268936,소매업
21352.0,24983155,럭셔리노래연습장,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,126.73181049195,37.5040469745927,서비스업
21384.0,24995265,엠제이산업,,D,소매,D07,가정/주방/인테리어,D07A01,인테리어/욕실용품/커튼,G47599,그외 기타 분류안된 가정용품 소매업,126.706473358727,37.4904550059997,소매업
21448.0,24453015,우리상사,,F,생활서비스,F14,자동차/이륜차,F14A01,자동차정비/카센타,,,126.691375500462,37.4782509635768,서비스업
21406.0,21575915,사인피아,,F,생활서비스,F12,광고/인쇄,F12A02,간판제작종합,C33910,간판 및 광고물 제조업,126.727837233244,37.4875874564773,서비스업
21391.0,21476854,꽃배달서비스,,D,소매,D02,선물/팬시/기념품,D02A02,꽃집/꽃배달,G47851,화초 및 산식물 소매업,126.726244166168,37.497499659536,소매업
21397.0,23143057,충남사,,F,생활서비스,F02,세탁/가사서비스,F02A01,세탁소/빨래방,S96912,가정용 세탁업,126.733580281574,37.4970289096034,서비스업
21427.0,23074234,샷시,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.73685450458,37.4866029771421,서비스업
21365.0,22517706,서린뮤직동호회,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,126.719096149374,37.5035043159455,서비스업
21389.0,24695133,네일&스킨바이블,,F,생활서비스,F01,이/미용/건강,F01A02,발/네일케어,S96119,기타미용업,126.722084710511,37.4927243214036,서비스업
21364.0,24792540,드림마트,,D,소매,D03,종합소매점,D03A02,수퍼마켓,G47121,슈퍼마켓,126.716742039279,37.5062449226577,소매업
21405.0,24386180,현대상회,,D,소매,D06,가방/신발/액세서리,D06A07,양품점,G47419,"기타 섬유, 직물 및 의복액세서리 소매업",126.709302756513,37.488341501161,소매업
21397.0,24273082,힐링아트연구소,,D,소매,D02,선물/팬시/기념품,D02A02,꽃집/꽃배달,G47851,화초 및 산식물 소매업,126.735409074721,37.4938678587976,소매업
21431.0,19931392,커피트리,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,126.724532061199,37.4851280403091,외식업
